workerid,firstutterance,predicate,noun,response,nounclass,slide_number,class
2,不是,blue,watermelon,0.04,food,8,color
2,是,square,apple,0,food,9,shape
2,是,small,watermelon,0.04,food,10,size
2,不是,brown,watermelon,0.03,food,11,color
2,不是,rotten,chair,0.03,furniture,12,age
2,是,plastic,watermelon,0.02,food,13,material
2,是,wooden,bed,0.03,furniture,14,material
2,是,dry,chair,0.99,furniture,15,texture
2,是,old,box,1,furniture,16,age
2,是,bad,tomato,0.98,food,17,quality
2,是,heavy,potato,0.97,food,18,size
2,是,yellow,chair,0.99,furniture,19,color
2,是,green,potato,0.98,food,20,color
2,不是,red,couch,0.51,furniture,21,color
2,不是,soft,cheese,0.47,food,22,texture
2,是,round,box,0.52,furniture,23,shape
2,不是,new,chair,0.53,furniture,24,age
2,不是,big,table,0.51,furniture,25,size
2,不是,purple,box,0.53,furniture,26,color
2,是,good,chair,0.97,furniture,27,quality
2,不是,hard,box,0.98,furniture,28,texture
3,是,new,chair,0.43,furniture,3,age
3,是,green,chair,0.26,furniture,4,color
3,是,rotten,tomato,0.41,food,5,age
3,不是,light,chair,0.58,furniture,6,size
3,是,round,potato,0.31,food,7,shape
3,不是,yellow,chair,0.55,furniture,8,color
3,不是,heavy,table,0.41,furniture,9,size
3,是,bad,potato,0.53,food,10,quality
3,不是,metal,bed,0.36,furniture,11,material
3,是,brown,tomato,0.65,food,12,color
3,是,short,potato,0.48,food,13,size
3,是,purple,chair,0.57,furniture,14,color
3,不是,dry,chair,0.39,furniture,15,texture
3,不是,soft,potato,0.58,food,16,texture
3,是,wooden,chair,0.4,furniture,17,material
3,是,square,bed,0.6,furniture,18,shape
3,不是,small,chair,0.42,furniture,19,size
3,不是,plastic,table,0.5,furniture,20,material
3,不是,fresh,cheese,0.44,food,21,age
3,是,good,cheese,0.43,food,22,quality
3,是,old,tomato,0.43,food,23,age
3,不是,long,box,0.43,furniture,24,size
3,不是,big,tomato,0.46,food,25,size
3,是,red,couch,0.48,furniture,26,color
3,不是,hard,tomato,0.44,food,27,texture
3,不是,blue,box,0.46,furniture,28,color
4,不是,light,apple,0,food,3,size
4,是,new,table,0.99,furniture,4,age
4,不是,small,apple,0.98,food,5,size
4,是,bad,apple,0.02,food,6,quality
4,是,big,bed,0.94,furniture,7,size
4,是,brown,bed,0.04,furniture,8,color
4,不是,metal,bed,0.05,furniture,9,material
4,是,green,watermelon,1,food,10,color
4,不是,plastic,potato,0.04,food,11,material
4,是,square,table,0.02,furniture,12,shape
4,是,heavy,tomato,0.98,food,13,size
4,是,red,box,0,furniture,14,color
4,是,long,chair,0.99,furniture,15,size
4,是,dry,table,0.01,furniture,16,texture
4,不是,yellow,apple,0.04,food,17,color
4,不是,fresh,couch,0.97,furniture,18,age
4,是,rotten,tomato,0.04,food,19,age
4,不是,short,chair,0.96,furniture,20,size
4,不是,wooden,couch,0.04,furniture,21,material
4,不是,round,watermelon,0.01,food,22,shape
4,是,blue,chair,0,furniture,23,color
4,不是,old,cheese,0.96,food,24,age
4,不是,soft,watermelon,0.04,food,25,texture
4,不是,purple,bed,0.03,furniture,26,color
4,不是,hard,couch,0.99,furniture,27,texture
4,是,good,table,0.97,furniture,28,quality
5,是,metal,chair,0.51,furniture,3,material
5,不是,heavy,box,0.67,furniture,4,size
5,不是,plastic,cheese,0.3,food,5,material
5,不是,long,apple,0.25,food,6,size
5,不是,good,couch,0.25,furniture,7,quality
5,不是,fresh,potato,0.69,food,8,age
5,是,hard,box,0.69,furniture,9,texture
5,是,dry,bed,0.2,furniture,10,texture
5,不是,red,bed,0.6,furniture,11,color
5,不是,soft,apple,0.23,food,12,texture
5,是,old,tomato,0.42,food,13,age
5,不是,bad,bed,0.58,furniture,14,quality
5,不是,purple,watermelon,0.64,food,15,color
5,不是,new,apple,0.3,food,16,age
5,是,green,bed,0.27,furniture,17,color
5,是,round,table,0.6,furniture,18,shape
5,是,small,bed,0.63,furniture,19,size
5,是,light,cheese,0.52,food,20,size
5,不是,blue,watermelon,0.4,food,21,color
5,是,short,couch,0.16,furniture,22,size
5,不是,yellow,box,0.61,furniture,23,color
5,是,wooden,chair,0.79,furniture,24,material
5,不是,big,couch,0.44,furniture,25,size
5,不是,brown,box,0.49,furniture,26,color
5,是,square,cheese,0.21,food,27,shape
5,不是,rotten,bed,0.14,furniture,28,age
6,是,soft,potato,0.06,food,3,texture
6,是,round,watermelon,0.04,food,4,shape
6,不是,bad,bed,0.03,furniture,5,quality
6,是,big,watermelon,0.03,food,6,size
6,是,green,bed,0.06,furniture,7,color
6,不是,long,watermelon,0.05,food,8,size
6,不是,dry,watermelon,0.08,food,9,texture
6,是,light,bed,0.04,furniture,10,size
6,不是,fresh,bed,0.06,furniture,11,age
6,不是,small,chair,0.01,furniture,12,size
6,是,short,potato,0.04,food,13,size
6,不是,rotten,potato,0.06,food,14,age
6,是,wooden,cheese,0,food,15,material
6,不是,old,couch,0.04,furniture,16,age
6,是,new,watermelon,0.04,food,17,age
6,是,heavy,table,0.03,furniture,18,size
6,不是,plastic,cheese,0.03,food,19,material
6,是,square,box,0.05,furniture,20,shape
6,不是,metal,chair,0.05,furniture,21,material
6,是,hard,chair,0.05,furniture,22,texture
6,不是,brown,tomato,0.05,food,23,color
6,不是,red,chair,0.02,furniture,24,color
6,是,blue,cheese,0.01,food,25,color
6,是,purple,chair,0.04,furniture,26,color
6,不是,yellow,tomato,0.05,food,27,color
6,不是,good,couch,0.06,furniture,28,quality
7,是,green,cheese,0.65,food,3,color
7,是,bad,bed,0.82,furniture,4,quality
7,不是,fresh,chair,0.88,furniture,5,age
7,不是,big,couch,0.48,furniture,6,size
7,是,small,couch,0.91,furniture,7,size
7,不是,dry,cheese,0.81,food,8,texture
7,不是,round,apple,0.79,food,9,shape
7,是,light,chair,0.91,furniture,10,size
7,是,hard,bed,0.5,furniture,11,texture
7,是,wooden,box,0.69,furniture,12,material
7,是,red,potato,0.97,food,13,color
7,是,plastic,tomato,0.75,food,14,material
7,是,rotten,table,0.9,furniture,15,age
7,是,yellow,watermelon,0.76,food,16,color
7,不是,heavy,bed,0.87,furniture,17,size
7,不是,good,table,0.75,furniture,18,quality
7,是,brown,box,0.83,furniture,19,color
7,是,metal,couch,0.96,furniture,20,material
7,不是,old,chair,0.75,furniture,21,age
7,是,purple,cheese,0.85,food,22,color
7,不是,square,watermelon,0.93,food,23,shape
7,是,new,chair,0.67,furniture,24,age
7,不是,soft,chair,0.86,furniture,25,texture
7,不是,long,table,0.93,furniture,26,size
7,是,short,bed,0.75,furniture,27,size
7,是,blue,couch,0.98,furniture,28,color
