workerid,firstutterance,predicate,noun,response,nounclass,slide_number,class,assess,yearsLived,lived,outsideLanguage,language,enjoyment,gender,age,describe,comments,proficiency,education,homeLanguage,OS,screenH,screenW,Browser,hitid,hittypeid,title,description,keywords,reward,creationtime,assignments,numavailable,numpending,numcomplete,hitstatus,reviewstatus,annotation,assignmentduration,autoapprovaldelay,hitlifetime,viewhit,assignmentid,workerid,assignmentstatus,autoapprovaltime,assignmentaccepttime,assignmentsubmittime,assignmentapprovaltime,assignmentrejecttime,deadline,feedback,reject,Answer.catch_trials,Answer.time_in_minutes
0,是,yellow,cheese,0.01,food,13,color,Yes,5plus,before8,english,中文,2,Female,30,ChineseChinese,,native,3,chinese,Mac,900,1440,Safari,3EKZL9T8Y8HGRC1QW1X9M7UUVXUCHS,319P43LJ7WVGW7F65Y0MR7ZB7M6Z72,汉语语句,回答关于物体描述的问题,语言 研究 乐趣 认知科学 大学 汉语 chinese,$0.40,Sat May 18 09:20:53 PDT 2019,9,1,0,8,Assignable,NotReviewed,1 cond,1800,60000,Fri May 31 09:17:33 PDT 2019,https://requester.mturk.com/mturk/manageHIT?HITId=3EKZL9T8Y8HGRC1QW1X9M7UUVXUCHS,3MTMREQS4WEDI7XAYOSK6YAIUUAWAR,0,Approved,Sun May 19 02:57:30 PDT 2019,Sat May 18 10:13:55 PDT 2019,Sat May 18 10:17:30 PDT 2019,Sun May 19 02:57:59 PDT 2019,,,,,[],3.4942166666666665
0,是,wooden,cheese,0.04,food,14,material,Yes,5plus,before8,english,中文,2,Female,30,ChineseChinese,,native,3,chinese,Mac,900,1440,Safari,3EKZL9T8Y8HGRC1QW1X9M7UUVXUCHS,319P43LJ7WVGW7F65Y0MR7ZB7M6Z72,汉语语句,回答关于物体描述的问题,语言 研究 乐趣 认知科学 大学 汉语 chinese,$0.40,Sat May 18 09:20:53 PDT 2019,9,1,0,8,Assignable,NotReviewed,1 cond,1800,60000,Fri May 31 09:17:33 PDT 2019,https://requester.mturk.com/mturk/manageHIT?HITId=3EKZL9T8Y8HGRC1QW1X9M7UUVXUCHS,3MTMREQS4WEDI7XAYOSK6YAIUUAWAR,0,Approved,Sun May 19 02:57:30 PDT 2019,Sat May 18 10:13:55 PDT 2019,Sat May 18 10:17:30 PDT 2019,Sun May 19 02:57:59 PDT 2019,,,,,[],3.4942166666666665
0,是,dry,box,0.01,furniture,15,texture,Yes,5plus,before8,english,中文,2,Female,30,ChineseChinese,,native,3,chinese,Mac,900,1440,Safari,3EKZL9T8Y8HGRC1QW1X9M7UUVXUCHS,319P43LJ7WVGW7F65Y0MR7ZB7M6Z72,汉语语句,回答关于物体描述的问题,语言 研究 乐趣 认知科学 大学 汉语 chinese,$0.40,Sat May 18 09:20:53 PDT 2019,9,1,0,8,Assignable,NotReviewed,1 cond,1800,60000,Fri May 31 09:17:33 PDT 2019,https://requester.mturk.com/mturk/manageHIT?HITId=3EKZL9T8Y8HGRC1QW1X9M7UUVXUCHS,3MTMREQS4WEDI7XAYOSK6YAIUUAWAR,0,Approved,Sun May 19 02:57:30 PDT 2019,Sat May 18 10:13:55 PDT 2019,Sat May 18 10:17:30 PDT 2019,Sun May 19 02:57:59 PDT 2019,,,,,[],3.4942166666666665
0,不是,long,chair,0,furniture,16,size,Yes,5plus,before8,english,中文,2,Female,30,ChineseChinese,,native,3,chinese,Mac,900,1440,Safari,3EKZL9T8Y8HGRC1QW1X9M7UUVXUCHS,319P43LJ7WVGW7F65Y0MR7ZB7M6Z72,汉语语句,回答关于物体描述的问题,语言 研究 乐趣 认知科学 大学 汉语 chinese,$0.40,Sat May 18 09:20:53 PDT 2019,9,1,0,8,Assignable,NotReviewed,1 cond,1800,60000,Fri May 31 09:17:33 PDT 2019,https://requester.mturk.com/mturk/manageHIT?HITId=3EKZL9T8Y8HGRC1QW1X9M7UUVXUCHS,3MTMREQS4WEDI7XAYOSK6YAIUUAWAR,0,Approved,Sun May 19 02:57:30 PDT 2019,Sat May 18 10:13:55 PDT 2019,Sat May 18 10:17:30 PDT 2019,Sun May 19 02:57:59 PDT 2019,,,,,[],3.4942166666666665
0,是,green,chair,0.02,furniture,17,color,Yes,5plus,before8,english,中文,2,Female,30,ChineseChinese,,native,3,chinese,Mac,900,1440,Safari,3EKZL9T8Y8HGRC1QW1X9M7UUVXUCHS,319P43LJ7WVGW7F65Y0MR7ZB7M6Z72,汉语语句,回答关于物体描述的问题,语言 研究 乐趣 认知科学 大学 汉语 chinese,$0.40,Sat May 18 09:20:53 PDT 2019,9,1,0,8,Assignable,NotReviewed,1 cond,1800,60000,Fri May 31 09:17:33 PDT 2019,https://requester.mturk.com/mturk/manageHIT?HITId=3EKZL9T8Y8HGRC1QW1X9M7UUVXUCHS,3MTMREQS4WEDI7XAYOSK6YAIUUAWAR,0,Approved,Sun May 19 02:57:30 PDT 2019,Sat May 18 10:13:55 PDT 2019,Sat May 18 10:17:30 PDT 2019,Sun May 19 02:57:59 PDT 2019,,,,,[],3.4942166666666665
0,是,small,potato,0.03,food,18,size,Yes,5plus,before8,english,中文,2,Female,30,ChineseChinese,,native,3,chinese,Mac,900,1440,Safari,3EKZL9T8Y8HGRC1QW1X9M7UUVXUCHS,319P43LJ7WVGW7F65Y0MR7ZB7M6Z72,汉语语句,回答关于物体描述的问题,语言 研究 乐趣 认知科学 大学 汉语 chinese,$0.40,Sat May 18 09:20:53 PDT 2019,9,1,0,8,Assignable,NotReviewed,1 cond,1800,60000,Fri May 31 09:17:33 PDT 2019,https://requester.mturk.com/mturk/manageHIT?HITId=3EKZL9T8Y8HGRC1QW1X9M7UUVXUCHS,3MTMREQS4WEDI7XAYOSK6YAIUUAWAR,0,Approved,Sun May 19 02:57:30 PDT 2019,Sat May 18 10:13:55 PDT 2019,Sat May 18 10:17:30 PDT 2019,Sun May 19 02:57:59 PDT 2019,,,,,[],3.4942166666666665
0,是,short,table,0.02,furniture,19,size,Yes,5plus,before8,english,中文,2,Female,30,ChineseChinese,,native,3,chinese,Mac,900,1440,Safari,3EKZL9T8Y8HGRC1QW1X9M7UUVXUCHS,319P43LJ7WVGW7F65Y0MR7ZB7M6Z72,汉语语句,回答关于物体描述的问题,语言 研究 乐趣 认知科学 大学 汉语 chinese,$0.40,Sat May 18 09:20:53 PDT 2019,9,1,0,8,Assignable,NotReviewed,1 cond,1800,60000,Fri May 31 09:17:33 PDT 2019,https://requester.mturk.com/mturk/manageHIT?HITId=3EKZL9T8Y8HGRC1QW1X9M7UUVXUCHS,3MTMREQS4WEDI7XAYOSK6YAIUUAWAR,0,Approved,Sun May 19 02:57:30 PDT 2019,Sat May 18 10:13:55 PDT 2019,Sat May 18 10:17:30 PDT 2019,Sun May 19 02:57:59 PDT 2019,,,,,[],3.4942166666666665
0,是,new,box,0.03,furniture,20,age,Yes,5plus,before8,english,中文,2,Female,30,ChineseChinese,,native,3,chinese,Mac,900,1440,Safari,3EKZL9T8Y8HGRC1QW1X9M7UUVXUCHS,319P43LJ7WVGW7F65Y0MR7ZB7M6Z72,汉语语句,回答关于物体描述的问题,语言 研究 乐趣 认知科学 大学 汉语 chinese,$0.40,Sat May 18 09:20:53 PDT 2019,9,1,0,8,Assignable,NotReviewed,1 cond,1800,60000,Fri May 31 09:17:33 PDT 2019,https://requester.mturk.com/mturk/manageHIT?HITId=3EKZL9T8Y8HGRC1QW1X9M7UUVXUCHS,3MTMREQS4WEDI7XAYOSK6YAIUUAWAR,0,Approved,Sun May 19 02:57:30 PDT 2019,Sat May 18 10:13:55 PDT 2019,Sat May 18 10:17:30 PDT 2019,Sun May 19 02:57:59 PDT 2019,,,,,[],3.4942166666666665
0,不是,light,chair,0.05,furniture,21,size,Yes,5plus,before8,english,中文,2,Female,30,ChineseChinese,,native,3,chinese,Mac,900,1440,Safari,3EKZL9T8Y8HGRC1QW1X9M7UUVXUCHS,319P43LJ7WVGW7F65Y0MR7ZB7M6Z72,汉语语句,回答关于物体描述的问题,语言 研究 乐趣 认知科学 大学 汉语 chinese,$0.40,Sat May 18 09:20:53 PDT 2019,9,1,0,8,Assignable,NotReviewed,1 cond,1800,60000,Fri May 31 09:17:33 PDT 2019,https://requester.mturk.com/mturk/manageHIT?HITId=3EKZL9T8Y8HGRC1QW1X9M7UUVXUCHS,3MTMREQS4WEDI7XAYOSK6YAIUUAWAR,0,Approved,Sun May 19 02:57:30 PDT 2019,Sat May 18 10:13:55 PDT 2019,Sat May 18 10:17:30 PDT 2019,Sun May 19 02:57:59 PDT 2019,,,,,[],3.4942166666666665
0,不是,metal,chair,0.02,furniture,22,material,Yes,5plus,before8,english,中文,2,Female,30,ChineseChinese,,native,3,chinese,Mac,900,1440,Safari,3EKZL9T8Y8HGRC1QW1X9M7UUVXUCHS,319P43LJ7WVGW7F65Y0MR7ZB7M6Z72,汉语语句,回答关于物体描述的问题,语言 研究 乐趣 认知科学 大学 汉语 chinese,$0.40,Sat May 18 09:20:53 PDT 2019,9,1,0,8,Assignable,NotReviewed,1 cond,1800,60000,Fri May 31 09:17:33 PDT 2019,https://requester.mturk.com/mturk/manageHIT?HITId=3EKZL9T8Y8HGRC1QW1X9M7UUVXUCHS,3MTMREQS4WEDI7XAYOSK6YAIUUAWAR,0,Approved,Sun May 19 02:57:30 PDT 2019,Sat May 18 10:13:55 PDT 2019,Sat May 18 10:17:30 PDT 2019,Sun May 19 02:57:59 PDT 2019,,,,,[],3.4942166666666665
0,是,rotten,apple,0.03,food,23,age,Yes,5plus,before8,english,中文,2,Female,30,ChineseChinese,,native,3,chinese,Mac,900,1440,Safari,3EKZL9T8Y8HGRC1QW1X9M7UUVXUCHS,319P43LJ7WVGW7F65Y0MR7ZB7M6Z72,汉语语句,回答关于物体描述的问题,语言 研究 乐趣 认知科学 大学 汉语 chinese,$0.40,Sat May 18 09:20:53 PDT 2019,9,1,0,8,Assignable,NotReviewed,1 cond,1800,60000,Fri May 31 09:17:33 PDT 2019,https://requester.mturk.com/mturk/manageHIT?HITId=3EKZL9T8Y8HGRC1QW1X9M7UUVXUCHS,3MTMREQS4WEDI7XAYOSK6YAIUUAWAR,0,Approved,Sun May 19 02:57:30 PDT 2019,Sat May 18 10:13:55 PDT 2019,Sat May 18 10:17:30 PDT 2019,Sun May 19 02:57:59 PDT 2019,,,,,[],3.4942166666666665
0,不是,soft,potato,0.02,food,24,texture,Yes,5plus,before8,english,中文,2,Female,30,ChineseChinese,,native,3,chinese,Mac,900,1440,Safari,3EKZL9T8Y8HGRC1QW1X9M7UUVXUCHS,319P43LJ7WVGW7F65Y0MR7ZB7M6Z72,汉语语句,回答关于物体描述的问题,语言 研究 乐趣 认知科学 大学 汉语 chinese,$0.40,Sat May 18 09:20:53 PDT 2019,9,1,0,8,Assignable,NotReviewed,1 cond,1800,60000,Fri May 31 09:17:33 PDT 2019,https://requester.mturk.com/mturk/manageHIT?HITId=3EKZL9T8Y8HGRC1QW1X9M7UUVXUCHS,3MTMREQS4WEDI7XAYOSK6YAIUUAWAR,0,Approved,Sun May 19 02:57:30 PDT 2019,Sat May 18 10:13:55 PDT 2019,Sat May 18 10:17:30 PDT 2019,Sun May 19 02:57:59 PDT 2019,,,,,[],3.4942166666666665
0,不是,square,chair,0.03,furniture,25,shape,Yes,5plus,before8,english,中文,2,Female,30,ChineseChinese,,native,3,chinese,Mac,900,1440,Safari,3EKZL9T8Y8HGRC1QW1X9M7UUVXUCHS,319P43LJ7WVGW7F65Y0MR7ZB7M6Z72,汉语语句,回答关于物体描述的问题,语言 研究 乐趣 认知科学 大学 汉语 chinese,$0.40,Sat May 18 09:20:53 PDT 2019,9,1,0,8,Assignable,NotReviewed,1 cond,1800,60000,Fri May 31 09:17:33 PDT 2019,https://requester.mturk.com/mturk/manageHIT?HITId=3EKZL9T8Y8HGRC1QW1X9M7UUVXUCHS,3MTMREQS4WEDI7XAYOSK6YAIUUAWAR,0,Approved,Sun May 19 02:57:30 PDT 2019,Sat May 18 10:13:55 PDT 2019,Sat May 18 10:17:30 PDT 2019,Sun May 19 02:57:59 PDT 2019,,,,,[],3.4942166666666665
0,不是,blue,potato,0.02,food,26,color,Yes,5plus,before8,english,中文,2,Female,30,ChineseChinese,,native,3,chinese,Mac,900,1440,Safari,3EKZL9T8Y8HGRC1QW1X9M7UUVXUCHS,319P43LJ7WVGW7F65Y0MR7ZB7M6Z72,汉语语句,回答关于物体描述的问题,语言 研究 乐趣 认知科学 大学 汉语 chinese,$0.40,Sat May 18 09:20:53 PDT 2019,9,1,0,8,Assignable,NotReviewed,1 cond,1800,60000,Fri May 31 09:17:33 PDT 2019,https://requester.mturk.com/mturk/manageHIT?HITId=3EKZL9T8Y8HGRC1QW1X9M7UUVXUCHS,3MTMREQS4WEDI7XAYOSK6YAIUUAWAR,0,Approved,Sun May 19 02:57:30 PDT 2019,Sat May 18 10:13:55 PDT 2019,Sat May 18 10:17:30 PDT 2019,Sun May 19 02:57:59 PDT 2019,,,,,[],3.4942166666666665
0,不是,hard,watermelon,0.02,food,27,texture,Yes,5plus,before8,english,中文,2,Female,30,ChineseChinese,,native,3,chinese,Mac,900,1440,Safari,3EKZL9T8Y8HGRC1QW1X9M7UUVXUCHS,319P43LJ7WVGW7F65Y0MR7ZB7M6Z72,汉语语句,回答关于物体描述的问题,语言 研究 乐趣 认知科学 大学 汉语 chinese,$0.40,Sat May 18 09:20:53 PDT 2019,9,1,0,8,Assignable,NotReviewed,1 cond,1800,60000,Fri May 31 09:17:33 PDT 2019,https://requester.mturk.com/mturk/manageHIT?HITId=3EKZL9T8Y8HGRC1QW1X9M7UUVXUCHS,3MTMREQS4WEDI7XAYOSK6YAIUUAWAR,0,Approved,Sun May 19 02:57:30 PDT 2019,Sat May 18 10:13:55 PDT 2019,Sat May 18 10:17:30 PDT 2019,Sun May 19 02:57:59 PDT 2019,,,,,[],3.4942166666666665
0,不是,good,chair,0.02,furniture,28,quality,Yes,5plus,before8,english,中文,2,Female,30,ChineseChinese,,native,3,chinese,Mac,900,1440,Safari,3EKZL9T8Y8HGRC1QW1X9M7UUVXUCHS,319P43LJ7WVGW7F65Y0MR7ZB7M6Z72,汉语语句,回答关于物体描述的问题,语言 研究 乐趣 认知科学 大学 汉语 chinese,$0.40,Sat May 18 09:20:53 PDT 2019,9,1,0,8,Assignable,NotReviewed,1 cond,1800,60000,Fri May 31 09:17:33 PDT 2019,https://requester.mturk.com/mturk/manageHIT?HITId=3EKZL9T8Y8HGRC1QW1X9M7UUVXUCHS,3MTMREQS4WEDI7XAYOSK6YAIUUAWAR,0,Approved,Sun May 19 02:57:30 PDT 2019,Sat May 18 10:13:55 PDT 2019,Sat May 18 10:17:30 PDT 2019,Sun May 19 02:57:59 PDT 2019,,,,,[],3.4942166666666665
1,是,heavy,bed,0.96,furniture,3,size,Yes,5plus,before8,english,chinese,1,Male,38,ChineseEnglish,,native,4,english,Windows,720,1280,Chrome,3EKZL9T8Y8HGRC1QW1X9M7UUVXUCHS,319P43LJ7WVGW7F65Y0MR7ZB7M6Z72,汉语语句,回答关于物体描述的问题,语言 研究 乐趣 认知科学 大学 汉语 chinese,$0.40,Sat May 18 09:20:53 PDT 2019,9,1,0,8,Assignable,NotReviewed,1 cond,1800,60000,Fri May 31 09:17:33 PDT 2019,https://requester.mturk.com/mturk/manageHIT?HITId=3EKZL9T8Y8HGRC1QW1X9M7UUVXUCHS,3OUYGIZWR8URXL2RU0HWPYQ9SCE0PU,1,Approved,Sun May 19 12:09:38 PDT 2019,Sat May 18 19:25:55 PDT 2019,Sat May 18 19:29:38 PDT 2019,Sun May 19 12:09:59 PDT 2019,,,,,[],3.67035
1,是,small,bed,0.97,furniture,4,size,Yes,5plus,before8,english,chinese,1,Male,38,ChineseEnglish,,native,4,english,Windows,720,1280,Chrome,3EKZL9T8Y8HGRC1QW1X9M7UUVXUCHS,319P43LJ7WVGW7F65Y0MR7ZB7M6Z72,汉语语句,回答关于物体描述的问题,语言 研究 乐趣 认知科学 大学 汉语 chinese,$0.40,Sat May 18 09:20:53 PDT 2019,9,1,0,8,Assignable,NotReviewed,1 cond,1800,60000,Fri May 31 09:17:33 PDT 2019,https://requester.mturk.com/mturk/manageHIT?HITId=3EKZL9T8Y8HGRC1QW1X9M7UUVXUCHS,3OUYGIZWR8URXL2RU0HWPYQ9SCE0PU,1,Approved,Sun May 19 12:09:38 PDT 2019,Sat May 18 19:25:55 PDT 2019,Sat May 18 19:29:38 PDT 2019,Sun May 19 12:09:59 PDT 2019,,,,,[],3.67035
1,是,dry,chair,0.96,furniture,5,texture,Yes,5plus,before8,english,chinese,1,Male,38,ChineseEnglish,,native,4,english,Windows,720,1280,Chrome,3EKZL9T8Y8HGRC1QW1X9M7UUVXUCHS,319P43LJ7WVGW7F65Y0MR7ZB7M6Z72,汉语语句,回答关于物体描述的问题,语言 研究 乐趣 认知科学 大学 汉语 chinese,$0.40,Sat May 18 09:20:53 PDT 2019,9,1,0,8,Assignable,NotReviewed,1 cond,1800,60000,Fri May 31 09:17:33 PDT 2019,https://requester.mturk.com/mturk/manageHIT?HITId=3EKZL9T8Y8HGRC1QW1X9M7UUVXUCHS,3OUYGIZWR8URXL2RU0HWPYQ9SCE0PU,1,Approved,Sun May 19 12:09:38 PDT 2019,Sat May 18 19:25:55 PDT 2019,Sat May 18 19:29:38 PDT 2019,Sun May 19 12:09:59 PDT 2019,,,,,[],3.67035
1,不是,brown,table,0.99,furniture,6,color,Yes,5plus,before8,english,chinese,1,Male,38,ChineseEnglish,,native,4,english,Windows,720,1280,Chrome,3EKZL9T8Y8HGRC1QW1X9M7UUVXUCHS,319P43LJ7WVGW7F65Y0MR7ZB7M6Z72,汉语语句,回答关于物体描述的问题,语言 研究 乐趣 认知科学 大学 汉语 chinese,$0.40,Sat May 18 09:20:53 PDT 2019,9,1,0,8,Assignable,NotReviewed,1 cond,1800,60000,Fri May 31 09:17:33 PDT 2019,https://requester.mturk.com/mturk/manageHIT?HITId=3EKZL9T8Y8HGRC1QW1X9M7UUVXUCHS,3OUYGIZWR8URXL2RU0HWPYQ9SCE0PU,1,Approved,Sun May 19 12:09:38 PDT 2019,Sat May 18 19:25:55 PDT 2019,Sat May 18 19:29:38 PDT 2019,Sun May 19 12:09:59 PDT 2019,,,,,[],3.67035
