workerid,firstutterance,predicate,noun,response,nounclass,slide_number,class
3,是,small,cheese,0.1,food,12,size
3,不是,wooden,apple,0.69,food,13,material
3,不是,green,couch,0.84,furniture,14,color
3,不是,plastic,watermelon,0.1,food,15,material
3,不是,old,chair,0.93,furniture,16,age
3,是,bad,box,0.93,furniture,17,quality
3,是,short,watermelon,0.07,food,18,size
3,不是,hard,potato,0.07,food,19,texture
3,是,rotten,box,0.96,furniture,20,age
3,是,blue,apple,0.28,food,21,color
3,是,square,box,0.93,furniture,22,shape
3,是,dry,potato,0.97,food,23,texture
3,不是,light,cheese,0.23,food,24,size
3,是,yellow,bed,0.92,furniture,25,color
3,是,red,couch,0.89,furniture,26,color
3,是,purple,bed,0.89,furniture,27,color
3,不是,heavy,couch,0.28,furniture,28,size
4,不是,good,tomato,0.91,food,3,quality
4,不是,bad,chair,1,furniture,4,quality
4,不是,old,table,0.98,furniture,5,age
4,不是,plastic,cheese,1,food,6,material
4,不是,red,couch,0.89,furniture,7,color
4,是,wooden,couch,0.03,furniture,8,material
4,不是,fresh,apple,0.96,food,9,age
4,不是,purple,box,0.16,furniture,10,color
4,是,blue,couch,0.04,furniture,11,color
4,不是,big,watermelon,0.92,food,12,size
4,是,hard,chair,0.06,furniture,13,texture
4,不是,square,table,1,furniture,14,shape
4,不是,round,apple,1,food,15,shape
4,不是,dry,chair,0.02,furniture,16,texture
4,是,light,tomato,0.08,food,17,size
4,不是,green,couch,0.09,furniture,18,color
4,不是,brown,cheese,0.05,food,19,color
4,是,metal,chair,0.04,furniture,20,material
4,不是,rotten,bed,0.07,furniture,21,age
4,是,long,bed,0.94,furniture,22,size
4,是,soft,box,0.04,furniture,23,texture
4,不是,small,tomato,0.95,food,24,size
4,是,yellow,cheese,1,food,25,color
4,是,short,box,0.91,furniture,26,size
4,是,heavy,apple,0.08,food,27,size
4,是,new,couch,0.13,furniture,28,age
5,是,rotten,couch,0.95,furniture,3,age
5,是,fresh,chair,0.98,furniture,4,age
5,不是,blue,apple,0,food,5,color
5,不是,red,cheese,0.03,food,6,color
5,不是,dry,watermelon,0.03,food,7,texture
5,是,hard,chair,0.01,furniture,8,texture
5,不是,plastic,bed,0.01,furniture,9,material
5,是,long,couch,0.96,furniture,10,size
5,是,round,tomato,0.94,food,11,shape
5,是,brown,table,0.03,furniture,12,color
5,不是,square,apple,0.01,food,13,shape
5,是,soft,watermelon,0.02,food,14,texture
5,不是,new,tomato,0.96,food,15,age
5,不是,purple,bed,0.01,furniture,16,color
5,不是,big,apple,0.99,food,17,size
5,是,light,potato,0.96,food,18,size
5,不是,heavy,couch,0.99,furniture,19,size
5,不是,old,apple,0.97,food,20,age
5,是,bad,tomato,0.01,food,21,quality
5,不是,wooden,chair,0.02,furniture,22,material
5,不是,good,couch,0.97,furniture,23,quality
5,是,metal,chair,0.02,furniture,24,material
5,不是,yellow,watermelon,0.04,food,25,color
5,是,small,couch,0.96,furniture,26,size
5,是,green,tomato,0.04,food,27,color
5,不是,short,watermelon,0.98,food,28,size
